log_id,node_id,json_status,http_response_code,response_time_ms,load_val,L_V1
1413,447,OPERATIONAL,429,236,0.8732147842672598,
1505,432,OPERATIONAL,429,235,0.8904981206329088,
2649,202,OPERATIONAL,200,133,0.533908194952972,
3183,480,OPERATIONAL,429,221,0.27895983426074655,
3186,151,OPERATIONAL,429,219,0.37913467826133906,
3193,176,OPERATIONAL,429,212,0.6244438026292157,
2650,434,OPERATIONAL,200,113,0.7158993960030393,
5452,381,OPERATIONAL,429,246,,0.1371478781221737
5453,112,OPERATIONAL,200,106,,0.32768046926200034
5454,315,OPERATIONAL,200,111,,0.5959949611768964
2651,181,OPERATIONAL,200,109,0.3984810645023362,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2652,208,OPERATIONAL,200,133,0.4200945427489584,
2653,147,OPERATIONAL,200,125,0.12591738388068283,
2654,183,OPERATIONAL,200,117,0.2570503215444998,
2655,40,OPERATIONAL,200,110,0.3299445805403536,
2657,406,OPERATIONAL,200,105,0.8068359268263732,
2658,392,OPERATIONAL,200,101,0.2969846746260235,
2660,252,OPERATIONAL,200,109,0.17171117901174543,
2661,110,OPERATIONAL,200,126,0.5916219651749526,
2662,35,OPERATIONAL,200,128,0.2893501750626565,
2663,395,OPERATIONAL,200,122,0.576073903365438,
2664,15,OPERATIONAL,200,140,0.6251968676460341,
2665,28,OPERATIONAL,200,139,0.4256162665294825,
1549,459,OPERATIONAL,429,223,0.8548865937291432,
1805,471,OPERATIONAL,206,233,0.8625388291386114,
1866,288,OPERATIONAL,206,218,0.8519772250408452,
2666,200,OPERATIONAL,200,124,0.5019771595821977,
3194,167,OPERATIONAL,206,241,0.2612338986207703,
3196,486,OPERATIONAL,429,246,0.6743849205078583,
3198,483,OPERATIONAL,206,225,0.3063849903862449,
2667,172,OPERATIONAL,200,108,0.7694308151669683,
5455,404,OPERATIONAL,200,119,,0.6165576693133242
5456,103,OPERATIONAL,200,140,,0.7094699981581022
5457,480,OPERATIONAL,206,243,,0.20656793467195939
2668,449,OPERATIONAL,200,107,0.11606673805055064,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2669,458,OPERATIONAL,200,116,0.8293821804686086,
2670,214,OPERATIONAL,200,105,0.8614618677558715,
2671,96,OPERATIONAL,200,131,0.1442251137974,
2672,334,OPERATIONAL,200,130,0.8590740202694516,
2673,92,OPERATIONAL,200,127,0.4275766275045546,
2674,234,OPERATIONAL,200,120,0.5076940609349402,
2675,199,OPERATIONAL,200,118,0.11885539575642215,
2676,222,OPERATIONAL,200,111,0.6744117918486839,
2677,382,OPERATIONAL,200,118,0.5639177739792701,
2678,11,OPERATIONAL,200,104,0.4425154909752279,
2679,490,OPERATIONAL,200,129,0.4376866720969682,
2680,203,OPERATIONAL,200,119,0.7523245832947778,
2185,225,OPERATIONAL,429,236,0.8552227574040693,
2265,296,OPERATIONAL,429,210,0.8973730600383,
2411,163,OPERATIONAL,429,221,0.858728544965948,
2681,326,OPERATIONAL,200,121,0.5937826057994445,
3216,80,OPERATIONAL,429,243,0.2365170371684414,
3232,125,OPERATIONAL,429,236,0.6731169869462865,
3234,122,OPERATIONAL,206,243,0.3481137270773501,
2684,401,OPERATIONAL,200,133,0.5387613216633661,
5458,486,OPERATIONAL,429,221,,0.6890612218596309
5459,245,OPERATIONAL,200,102,,0.7740205681686902
5460,278,OPERATIONAL,200,138,,0.7172494804036055
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2686,170,OPERATIONAL,200,112,0.15701606347746325,
2687,414,OPERATIONAL,200,110,0.28633282742528365,
2688,200,OPERATIONAL,200,111,0.2846812349969653,
2689,446,OPERATIONAL,200,133,0.6469074735825514,
2692,121,OPERATIONAL,200,112,0.8325571730954109,
2693,298,OPERATIONAL,200,132,0.1640838267479784,
2694,82,OPERATIONAL,200,114,0.8652233061059862,
2695,406,OPERATIONAL,200,102,0.8441031143664236,
2696,226,OPERATIONAL,200,112,0.4700121153915001,
2697,76,OPERATIONAL,200,101,0.4448211842671934,
2699,38,OPERATIONAL,200,105,0.4246701813004614,
2700,355,OPERATIONAL,200,122,0.3011684133259347,
2544,188,OPERATIONAL,206,231,0.8949611398376908,
2575,63,OPERATIONAL,429,218,0.867844857453533,
2659,296,OPERATIONAL,429,235,0.8660756577363988,
2701,1,OPERATIONAL,200,136,0.6141265300083546,
3271,12,OPERATIONAL,429,237,0.8065697122732228,
3284,463,OPERATIONAL,206,217,0.36742164815113654,
3291,383,OPERATIONAL,206,233,0.7403404465716363,
2703,431,OPERATIONAL,200,103,0.7278171177674698,
5461,376,OPERATIONAL,200,140,,0.8509878596598016
5462,379,OPERATIONAL,429,240,,0.24228132417204434
5463,23,OPERATIONAL,200,136,,0.3279802951913686
2705,410,OPERATIONAL,200,107,0.4701970268214696,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2707,240,OPERATIONAL,200,136,0.24753983531478962,
2708,73,OPERATIONAL,200,116,0.7496361801696746,
2711,18,OPERATIONAL,200,110,0.13059836683351592,
2712,380,OPERATIONAL,200,111,0.5596833344809202,
2713,216,OPERATIONAL,200,134,0.35598146411325626,
2714,36,OPERATIONAL,200,108,0.8312639006099667,
2715,108,OPERATIONAL,200,137,0.898903658013951,
2717,431,OPERATIONAL,200,119,0.36496305605445467,
2718,317,OPERATIONAL,200,138,0.5606181722891809,
2719,67,OPERATIONAL,200,104,0.5499715230065336,
2721,370,OPERATIONAL,200,104,0.34056445816925884,
2723,357,OPERATIONAL,200,138,0.16082887089439035,
2937,379,OPERATIONAL,206,215,0.853070854836065,
3001,399,OPERATIONAL,429,238,0.8875422534181899,
3055,47,OPERATIONAL,206,236,0.8599324794369937,
2724,252,OPERATIONAL,200,138,0.8567631159992081,
3293,48,OPERATIONAL,206,240,0.5716864584319293,
3295,225,OPERATIONAL,429,213,0.3288685294092666,
3296,338,OPERATIONAL,206,211,0.5424223470473856,
2725,2,OPERATIONAL,200,105,0.775230382321079,
5464,371,OPERATIONAL,200,103,,0.7762986410135722
5465,371,OPERATIONAL,200,123,,0.3844193769540898
5466,211,OPERATIONAL,200,120,,0.19638844713859785
2726,69,OPERATIONAL,200,115,0.6137572714812088,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2727,62,OPERATIONAL,200,130,0.5956868840269831,
2728,409,OPERATIONAL,200,137,0.22853482953445578,
2730,255,OPERATIONAL,200,117,0.3087318790387219,
2731,430,OPERATIONAL,200,136,0.26514475019682104,
2732,355,OPERATIONAL,200,139,0.5443117790868041,
2733,466,OPERATIONAL,200,104,0.19869687190299246,
2735,210,OPERATIONAL,200,133,0.4173522316199073,
2736,85,OPERATIONAL,200,132,0.313100314833408,
2737,492,OPERATIONAL,200,134,0.3647215800815645,
2738,417,OPERATIONAL,200,139,0.10444736428527356,
2739,352,OPERATIONAL,200,134,0.2365780822319594,
2740,365,OPERATIONAL,200,139,0.11657692007067544,
3366,444,OPERATIONAL,206,236,0.8529205135165608,
3374,484,OPERATIONAL,429,213,0.8884012818806122,
3557,432,OPERATIONAL,429,217,0.8916825404134401,
2742,108,OPERATIONAL,200,111,0.7871057930313035,
3303,471,OPERATIONAL,429,230,0.5614985209870778,
3306,487,OPERATIONAL,429,219,0.8199103613341631,
3309,127,OPERATIONAL,429,218,0.16401442341975764,
2743,429,OPERATIONAL,200,126,0.3217262665549936,
5467,354,OPERATIONAL,200,140,,0.35710793493284265
5468,426,OPERATIONAL,429,210,,0.1784960324232996
5469,356,OPERATIONAL,200,112,,0.7772547742722942
2744,18,OPERATIONAL,200,123,0.6657253048190473,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2745,440,OPERATIONAL,200,131,0.591941648749822,
2746,292,OPERATIONAL,200,138,0.851515354639931,
2747,410,OPERATIONAL,200,113,0.4176135986637325,
2748,363,OPERATIONAL,200,123,0.5885642691020804,
2749,39,OPERATIONAL,200,138,0.8663145823892721,
2750,123,OPERATIONAL,200,138,0.6423075680112716,
2751,7,OPERATIONAL,200,105,0.8690126558670263,
2752,215,OPERATIONAL,200,111,0.7606476085767586,
2753,292,OPERATIONAL,200,137,0.6401888335087297,
2755,89,OPERATIONAL,200,114,0.28387061029950084,
2756,36,OPERATIONAL,200,126,0.1354324886096551,
2757,79,OPERATIONAL,200,129,0.3136056487775152,
3576,114,OPERATIONAL,206,218,0.8968344210672126,
3750,13,OPERATIONAL,429,240,0.8678777853683699,
3841,12,OPERATIONAL,206,223,0.871129003875538,
2758,441,OPERATIONAL,200,114,0.429290361701693,
3310,180,OPERATIONAL,429,216,0.6718061318526194,
3322,180,OPERATIONAL,206,216,0.26539924461858516,
3323,66,OPERATIONAL,429,214,0.3388264446517606,
2759,430,OPERATIONAL,200,138,0.24589018116389855,
5470,224,OPERATIONAL,200,109,,0.2099232379339954
5471,430,OPERATIONAL,200,133,,0.3470332345108582
5472,90,OPERATIONAL,200,113,,0.6675142645981793
2760,277,OPERATIONAL,200,137,0.4570347002046624,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2763,378,OPERATIONAL,200,134,0.661887692804956,
2764,423,OPERATIONAL,200,136,0.2330625591641633,
2766,366,OPERATIONAL,200,122,0.13003013408202585,
2767,233,OPERATIONAL,200,129,0.7717652262594773,
2768,3,OPERATIONAL,200,127,0.7945672314998573,
2769,409,OPERATIONAL,200,108,0.29536414957001167,
2770,437,OPERATIONAL,200,104,0.46543324200008196,
2771,112,OPERATIONAL,200,139,0.2826498007889726,
2772,98,OPERATIONAL,200,131,0.30440358125320244,
2774,374,OPERATIONAL,200,126,0.711730817000784,
2776,331,OPERATIONAL,200,115,0.47969255927278587,
2777,147,OPERATIONAL,200,129,0.3659978949371917,
3988,486,OPERATIONAL,206,223,0.8674718067323317,
4086,188,OPERATIONAL,206,233,0.8552727031337755,
4235,122,OPERATIONAL,206,236,0.8699327257614583,
2778,105,OPERATIONAL,200,104,0.15919606092050487,
3328,362,OPERATIONAL,206,248,0.2806196785174504,
3342,174,OPERATIONAL,429,242,0.7179555651848287,
3349,225,OPERATIONAL,206,229,0.2067351966504002,
2779,18,OPERATIONAL,200,103,0.16924844657466603,
5473,264,OPERATIONAL,200,124,,0.4554561026704036
5474,259,OPERATIONAL,200,107,,0.34957766013311653
5475,484,OPERATIONAL,206,238,,0.4379088263497376
2780,438,OPERATIONAL,200,103,0.24595852734752885,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2783,132,OPERATIONAL,200,120,0.4448663197652162,
2784,191,OPERATIONAL,200,108,0.17230747637101207,
2785,134,OPERATIONAL,200,116,0.3094682820197796,
2786,247,OPERATIONAL,200,124,0.26980636624197984,
2787,495,OPERATIONAL,200,104,0.879931777469752,
2788,325,OPERATIONAL,200,131,0.7025376816639385,
2789,170,OPERATIONAL,200,118,0.5947571553325685,
2791,454,OPERATIONAL,200,115,0.18953345819328665,
2792,492,OPERATIONAL,200,109,0.4772679793015496,
2794,10,OPERATIONAL,200,108,0.8575451108693626,
2795,27,OPERATIONAL,200,126,0.14847280387849837,
2796,6,OPERATIONAL,200,116,0.20929025550917704,
4656,154,OPERATIONAL,429,210,0.8641811803548656,
4709,174,OPERATIONAL,429,236,0.8885046947724086,
11,125,OPERATIONAL,206,236,0.8700873706476114,
2797,126,OPERATIONAL,200,110,0.35089584770311033,
3361,338,OPERATIONAL,206,238,0.4868011287932197,
3391,497,OPERATIONAL,206,244,0.4728421450748773,
3398,338,OPERATIONAL,206,232,0.7064652207303851,
2798,287,OPERATIONAL,200,102,0.6403250166969288,
5476,318,OPERATIONAL,200,138,,0.31175383461269135
5477,305,OPERATIONAL,200,124,,0.12121249352558641
5478,371,OPERATIONAL,200,134,,0.2817137550354783
2801,439,OPERATIONAL,200,106,0.20619930816511056,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2803,314,OPERATIONAL,200,125,0.36918185178849316,
2804,411,OPERATIONAL,200,102,0.6326951048307425,
2805,405,OPERATIONAL,200,137,0.7289993601241577,
2806,308,OPERATIONAL,200,105,0.7935427746429048,
2807,485,OPERATIONAL,200,115,0.14092455412930083,
2811,260,OPERATIONAL,200,135,0.1387828793322684,
2812,11,OPERATIONAL,200,118,0.8868307352967494,
2813,320,OPERATIONAL,200,125,0.6534213741480749,
2814,158,OPERATIONAL,200,136,0.7661912069688276,
2815,272,OPERATIONAL,200,133,0.5213091194305045,
2816,58,OPERATIONAL,200,138,0.275336862312923,
2817,123,OPERATIONAL,200,128,0.6963841300930201,
218,12,OPERATIONAL,429,222,0.8527848729810362,
228,41,OPERATIONAL,206,245,0.8749268196829515,
481,106,OPERATIONAL,429,244,0.8994928014757813,
2818,450,OPERATIONAL,200,138,0.6683557120977914,
3409,176,OPERATIONAL,429,245,0.2033545548435588,
3410,246,OPERATIONAL,429,244,0.7728240134241616,
3424,115,OPERATIONAL,206,214,0.5672623873706548,
2819,11,OPERATIONAL,200,101,0.48339752435561467,
5479,267,OPERATIONAL,200,125,,0.1971961855788319
5480,337,OPERATIONAL,200,115,,0.8432375774098378
5481,261,OPERATIONAL,200,125,,0.6228154784044225
2820,62,OPERATIONAL,200,106,0.3513176798131853,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2821,360,OPERATIONAL,200,107,0.8673419919037729,
2822,243,OPERATIONAL,200,105,0.8497056585316908,
2823,364,OPERATIONAL,200,102,0.8439973936547548,
2824,317,OPERATIONAL,200,111,0.12358099713783882,
2825,299,OPERATIONAL,200,128,0.10752629420714443,
2826,329,OPERATIONAL,200,106,0.6369761326571163,
2827,302,OPERATIONAL,200,140,0.23570255047146305,
2828,276,OPERATIONAL,200,107,0.6382769466216512,
2830,474,OPERATIONAL,200,103,0.6845038076676253,
2831,310,OPERATIONAL,200,104,0.3982729144175625,
2832,359,OPERATIONAL,200,105,0.817276005730981,
2833,259,OPERATIONAL,200,128,0.875264033343352,
923,154,OPERATIONAL,206,243,0.8554461593742667,
930,426,OPERATIONAL,429,212,0.8595173297458062,
1042,182,OPERATIONAL,206,218,0.8691505577323672,
2834,242,OPERATIONAL,200,116,0.21433399276624857,
3426,486,OPERATIONAL,429,237,0.11656301499049251,
3436,263,OPERATIONAL,429,239,0.3845998688867257,
3437,196,OPERATIONAL,206,241,0.631402021673747,
2835,110,OPERATIONAL,200,114,0.1054932002963101,
5482,86,OPERATIONAL,429,221,,0.6597206423293891
5483,377,OPERATIONAL,200,128,,0.8781919538163309
5484,244,OPERATIONAL,200,118,,0.10070650109699503
2836,293,OPERATIONAL,200,109,0.46179261821577267,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2837,208,OPERATIONAL,200,128,0.3953199198922934,
2838,204,OPERATIONAL,200,131,0.12750578877389673,
2839,422,OPERATIONAL,200,126,0.2023783638816309,
2840,374,OPERATIONAL,200,134,0.7570174705381624,
2841,43,OPERATIONAL,200,136,0.3533552397918269,
2842,455,OPERATIONAL,200,134,0.2174494736024662,
2843,150,OPERATIONAL,200,108,0.5668886914190899,
2844,327,OPERATIONAL,200,129,0.7874181088794071,
2845,367,OPERATIONAL,200,139,0.28134368082445493,
2846,498,OPERATIONAL,200,131,0.8044699959872413,
2847,490,OPERATIONAL,200,104,0.8009122503452163,
2848,217,OPERATIONAL,200,102,0.535059157281808,
1050,447,OPERATIONAL,429,236,0.8984833429802278,
1224,338,OPERATIONAL,429,244,0.8824800738633185,
1413,447,OPERATIONAL,429,236,0.8732147842672598,
2849,452,OPERATIONAL,200,129,0.5679520854283143,
3439,229,OPERATIONAL,429,213,0.44654463171031256,
3456,196,OPERATIONAL,206,245,0.6409740368417516,
3461,188,OPERATIONAL,429,233,0.5701348307203211,
2850,350,OPERATIONAL,200,105,0.7249491242034214,
5485,293,OPERATIONAL,200,139,,0.1777649032527971
5486,456,OPERATIONAL,200,130,,0.734057926192075
5487,486,OPERATIONAL,429,214,,0.5186234838530227
2851,230,OPERATIONAL,200,105,0.22087896371510665,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2852,31,OPERATIONAL,200,131,0.7290739071746962,
2853,51,OPERATIONAL,200,118,0.6349211913097564,
2854,90,OPERATIONAL,200,129,0.6048807917880523,
2855,95,OPERATIONAL,200,136,0.5078037207858712,
2857,300,OPERATIONAL,200,129,0.41335924640607236,
2858,27,OPERATIONAL,200,125,0.5963055973457184,
2859,370,OPERATIONAL,200,136,0.4618739488553475,
2860,231,OPERATIONAL,200,127,0.3224876046344708,
2861,428,OPERATIONAL,200,137,0.8742818237766312,
2866,141,OPERATIONAL,200,115,0.24174637745411662,
2867,109,OPERATIONAL,200,108,0.4894416906821264,
2868,200,OPERATIONAL,200,115,0.3175166876391254,
1505,432,OPERATIONAL,429,235,0.8904981206329088,
1549,459,OPERATIONAL,429,223,0.8548865937291432,
1805,471,OPERATIONAL,206,233,0.8625388291386114,
2869,329,OPERATIONAL,200,134,0.23757121926963293,
3486,176,OPERATIONAL,206,248,0.8168253837706255,
3487,176,OPERATIONAL,206,245,0.17045321403037422,
3496,107,OPERATIONAL,206,226,0.3412094738935433,
2870,74,OPERATIONAL,200,130,0.5796074952056234,
5488,124,OPERATIONAL,200,140,,0.8821775772046971
5489,113,OPERATIONAL,200,110,,0.8888197395647771
5490,153,OPERATIONAL,200,127,,0.44793363131121944
2871,431,OPERATIONAL,200,124,0.20083949541931087,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2872,202,OPERATIONAL,200,108,0.6447848707425468,
2875,24,OPERATIONAL,200,105,0.5809349399356589,
2876,239,OPERATIONAL,200,103,0.28759453004870994,
2877,363,OPERATIONAL,200,119,0.7237347368822297,
2878,89,OPERATIONAL,200,122,0.17611245974424872,
2879,252,OPERATIONAL,200,115,0.5824232825971993,
2880,368,OPERATIONAL,200,125,0.11889801297053548,
2881,227,OPERATIONAL,200,103,0.5185780218872014,
2882,231,OPERATIONAL,200,125,0.43769676856506545,
2883,388,OPERATIONAL,200,120,0.5444155274500604,
2884,17,OPERATIONAL,200,113,0.35593604008598934,
1866,288,OPERATIONAL,206,218,0.8519772250408452,
2185,225,OPERATIONAL,429,236,0.8552227574040693,
2265,296,OPERATIONAL,429,210,0.8973730600383,
2885,378,OPERATIONAL,200,121,0.4375441172436023,
3500,25,OPERATIONAL,429,230,0.22479918968081292,
3508,274,OPERATIONAL,206,238,0.19588663949219667,
3515,499,OPERATIONAL,206,219,0.5532984370744084,
2886,142,OPERATIONAL,200,139,0.25814854818331634,
5491,102,OPERATIONAL,200,104,,0.3748721058504666
5492,158,OPERATIONAL,200,140,,0.5992938381785642
5493,226,OPERATIONAL,200,125,,0.3783928738235548
2887,427,OPERATIONAL,200,130,0.866202888458027,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2889,271,OPERATIONAL,200,125,0.8567759049035454,
2890,145,OPERATIONAL,200,135,0.3685979127756327,
2891,32,OPERATIONAL,200,126,0.4857307625703794,
2892,74,OPERATIONAL,200,117,0.7134787547582987,
2893,242,OPERATIONAL,200,125,0.7276615109011475,
2894,155,OPERATIONAL,200,131,0.4843605863042022,
2895,191,OPERATIONAL,200,120,0.8084201899454232,
2896,300,OPERATIONAL,200,114,0.17220573850401336,
2898,30,OPERATIONAL,200,102,0.31586742786535127,
2899,270,OPERATIONAL,200,127,0.3264949434781073,
2901,43,OPERATIONAL,200,112,0.662481445038358,
2902,102,OPERATIONAL,200,120,0.7111503504018531,
2411,163,OPERATIONAL,429,221,0.858728544965948,
2544,188,OPERATIONAL,206,231,0.8949611398376908,
2575,63,OPERATIONAL,429,218,0.867844857453533,
2904,331,OPERATIONAL,200,135,0.5284526949726949,
3522,47,OPERATIONAL,206,249,0.17464056803867437,
3527,338,OPERATIONAL,429,243,0.7590221071260201,
3534,41,OPERATIONAL,206,246,0.6994217025835239,
2906,352,OPERATIONAL,200,116,0.48718830879653585,
5494,471,OPERATIONAL,206,217,,0.8857498608916873
5495,377,OPERATIONAL,200,103,,0.6870365074285679
5496,207,OPERATIONAL,200,107,,0.7548159046906271
2907,140,OPERATIONAL,200,114,0.7901498239950675,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2908,433,OPERATIONAL,200,103,0.3955804862823158,
2909,98,OPERATIONAL,200,101,0.7061469239552578,
2911,311,OPERATIONAL,200,123,0.26497618744363594,
2912,435,OPERATIONAL,200,118,0.47004840348312826,
2913,40,OPERATIONAL,200,129,0.10198232120875864,
2914,257,OPERATIONAL,200,139,0.39584150501137816,
2915,476,OPERATIONAL,200,140,0.6014077696701678,
2916,131,OPERATIONAL,200,124,0.14880292613635895,
2918,319,OPERATIONAL,200,134,0.3135043505239331,
2919,248,OPERATIONAL,200,102,0.6423556084438835,
2920,344,OPERATIONAL,200,138,0.8188414227050979,
2921,388,OPERATIONAL,200,127,0.6162626684396092,
2659,296,OPERATIONAL,429,235,0.8660756577363988,
2937,379,OPERATIONAL,206,215,0.853070854836065,
3001,399,OPERATIONAL,429,238,0.8875422534181899,
2923,95,OPERATIONAL,200,101,0.11703687459706168,
3535,53,OPERATIONAL,206,210,0.2333964396399063,
3539,397,OPERATIONAL,206,224,0.8400980959745129,
3548,13,OPERATIONAL,206,222,0.687398444822638,
2924,28,OPERATIONAL,200,129,0.14553083828759458,
5497,75,OPERATIONAL,200,119,,0.7560965729568195
5498,422,OPERATIONAL,200,107,,0.4103357769960846
5499,285,OPERATIONAL,200,128,,0.49021516122194475
2925,7,OPERATIONAL,200,119,0.5305350139129443,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2926,123,OPERATIONAL,200,118,0.45552587673537026,
2927,276,OPERATIONAL,200,116,0.36706253487246554,
2929,79,OPERATIONAL,200,135,0.347312168764949,
2930,40,OPERATIONAL,200,124,0.16069378369066475,
2931,285,OPERATIONAL,200,105,0.26395786735635574,
2932,330,OPERATIONAL,200,104,0.2468120967221105,
2933,83,OPERATIONAL,200,106,0.11984809269213006,
2934,49,OPERATIONAL,200,122,0.8975134588931712,
2935,211,OPERATIONAL,200,112,0.8384562988468583,
2936,135,OPERATIONAL,200,112,0.624177609365639,
2938,82,OPERATIONAL,200,126,0.6510008182067983,
2939,253,OPERATIONAL,200,134,0.5598739251801844,
3055,47,OPERATIONAL,206,236,0.8599324794369937,
3366,444,OPERATIONAL,206,236,0.8529205135165608,
3374,484,OPERATIONAL,429,213,0.8884012818806122,
2940,457,OPERATIONAL,200,102,0.67691174625608,
3549,328,OPERATIONAL,429,226,0.1882587866334342,
3555,80,OPERATIONAL,429,224,0.6636703941713431,
3558,180,OPERATIONAL,206,232,0.84623766042681,
2941,215,OPERATIONAL,200,118,0.6919233526262448,
5500,28,OPERATIONAL,200,124,,0.44459964463966517
5501,228,OPERATIONAL,200,107,,0.7815187453115485
5502,314,OPERATIONAL,200,104,,0.6408832256329696
2942,252,OPERATIONAL,200,138,0.8185738564305155,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2943,94,OPERATIONAL,200,135,0.414534379226846,
2944,303,OPERATIONAL,200,104,0.13209472332834526,
2945,8,OPERATIONAL,200,132,0.8328271797297556,
2947,128,OPERATIONAL,200,116,0.8977140286144577,
2948,256,OPERATIONAL,200,123,0.8673283048772568,
2950,103,OPERATIONAL,200,130,0.4370118448930381,
2951,284,OPERATIONAL,200,110,0.40172252629296445,
2952,82,OPERATIONAL,200,102,0.8165597506938665,
2953,251,OPERATIONAL,200,117,0.28651109125887153,
2954,407,OPERATIONAL,200,127,0.5844729691479112,
2955,319,OPERATIONAL,200,122,0.3535257280062182,
2956,283,OPERATIONAL,200,121,0.5248465600147609,
3557,432,OPERATIONAL,429,217,0.8916825404134401,
3576,114,OPERATIONAL,206,218,0.8968344210672126,
3750,13,OPERATIONAL,429,240,0.8678777853683699,
2957,120,OPERATIONAL,200,135,0.8676787841304352,
3573,81,OPERATIONAL,429,235,0.8365547129706981,
3582,499,OPERATIONAL,206,239,0.11716970051589454,
3586,338,OPERATIONAL,429,233,0.7845046610785377,
5503,178,OPERATIONAL,200,133,,0.5878075196967602
5504,141,OPERATIONAL,200,105,,0.31678805095419615
5505,317,OPERATIONAL,200,128,,0.8975093893013305
2959,285,OPERATIONAL,200,121,0.11197832874699475,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2960,450,OPERATIONAL,200,111,0.8209724365900807,
2961,380,OPERATIONAL,200,125,0.11321698433128313,
2962,216,OPERATIONAL,200,131,0.8702097792423679,
2963,440,OPERATIONAL,200,114,0.7706240730229996,
2964,311,OPERATIONAL,200,138,0.13698402491245823,
2966,14,OPERATIONAL,200,123,0.7734316359908427,
2967,349,OPERATIONAL,200,126,0.707457038402457,
2968,136,OPERATIONAL,200,130,0.40327275761865733,
2969,88,OPERATIONAL,200,126,0.20829125932508197,
2970,172,OPERATIONAL,200,132,0.13244690362109318,
2972,185,OPERATIONAL,200,120,0.786000501622156,
2973,390,OPERATIONAL,200,108,0.10026274458366391,
3841,12,OPERATIONAL,206,223,0.871129003875538,
3988,486,OPERATIONAL,206,223,0.8674718067323317,
4086,188,OPERATIONAL,206,233,0.8552727031337755,
2974,347,OPERATIONAL,200,121,0.8759801239158753,
3599,167,OPERATIONAL,206,217,0.30080781557369,
3601,154,OPERATIONAL,429,224,0.3355591499719607,
3621,397,OPERATIONAL,429,218,0.6861232781548277,
2976,317,OPERATIONAL,200,117,0.12329110619986877,
5506,174,OPERATIONAL,429,238,,0.7628938875892668
5507,457,OPERATIONAL,200,138,,0.38147215914909693
5508,200,OPERATIONAL,200,109,,0.7332646484981534
2977,490,OPERATIONAL,200,137,0.22974009434541395,
305,345,OPERATIONAL,200,138,0.8008374460953448,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
1761,416,OPERATIONAL,429,222,0.5211327351204766,
2978,290,OPERATIONAL,200,126,0.15240752633288246,
2979,244,OPERATIONAL,200,117,0.3505766085478429,
2980,458,OPERATIONAL,200,101,0.5734767821318393,
2981,452,OPERATIONAL,200,115,0.7604201672330703,
